Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
28.00     2.829524e-09   2.917430e-09   11.1500        22.6100        58.1472        1077.0856      
29.00     2.883716e-09   3.330430e-09   11.4600        22.6100        61.1188        1080.0573      
30.00     2.947429e-09   3.019950e-09   11.9200        22.6100        65.5284        1084.4669      
31.00     3.009020e-09   3.311310e-09   12.2200        22.6100        68.4589        1087.3974      
32.00     3.073412e-09   2.304090e-09   12.5200        22.6100        71.4093        1090.3478      
33.00     3.149434e-09   3.609940e-09   12.9800        22.6100        75.9333        1094.8718      
34.00     3.222754e-09   2.585240e-09   13.2700        22.6100        78.7854        1097.7238      
35.00     3.307551e-09   3.330430e-09   13.7100        22.6100        83.1126        1102.0511      
36.00     3.390504e-09   4.315190e-09   14.0000        22.6100        85.9647        1104.9032      
37.00     3.477683e-09   3.507520e-09   14.3000        22.6100        88.9151        1107.8536      
38.00     3.577362e-09   4.192760e-09   14.7300        22.6100        93.1440        1112.0825      
39.00     3.676224e-09   3.630780e-09   15.0200        22.6100        96.0467        1114.9851      
40.00     3.797025e-09   4.926060e-09   15.4600        22.6100        101.4863       1120.4247      
41.00     3.916903e-09   3.126080e-09   15.7500        22.6100        105.0715       1124.0099      
42.00     4.043748e-09   4.623810e-09   16.0400        22.6100        108.6567       1127.5951      
43.00     4.191761e-09   3.715350e-09   16.4700        22.6100        113.9726       1132.9111      
44.01     4.341771e-09   4.723324e-09   16.7644        22.6100        117.6122       1136.5507      
45.01     4.514697e-09   3.923326e-09   17.2029        22.6100        123.0333       1141.9718      
46.01     4.688145e-09   4.946165e-09   17.4943        22.6100        126.6358       1145.5743      
47.01     4.888166e-09   4.135041e-09   17.9229        22.6100        131.9345       1150.8729      
48.01     5.089584e-09   5.543473e-09   18.2128        22.6100        135.4081       1154.3466      
49.01     5.301941e-09   7.149382e-09   18.4942        22.6100        138.7412       1157.6796      
50.01     5.545718e-09   5.977406e-09   18.9129        22.6100        143.7004       1162.6389      
51.01     5.795289e-09   8.019473e-09   19.2042        22.6100        147.1507       1166.0892      
52.01     6.079846e-09   6.466964e-09   19.6228        22.6100        152.1088       1171.0472      
53.01     6.370952e-09   7.495978e-09   19.9028        22.6100        155.4252       1174.3637      
54.01     6.681917e-09   7.217849e-09   20.1842        22.6100        158.7582       1177.6967      
55.01     7.038710e-09   8.702896e-09   20.6028        22.6100        163.7163       1182.6548      
56.01     7.406773e-09   8.045585e-09   20.8842        22.6100        167.0494       1185.9878      
57.01     7.833314e-09   9.074245e-09   21.3027        22.6100        172.3645       1191.3029      
58.01     8.275754e-09   9.725654e-09   21.5728        22.6100        175.8833       1194.8218      
59.01     8.755444e-09   1.064377e-08   21.8540        22.6100        179.5468       1198.4852      
60.01     9.306351e-09   9.688356e-09   22.2527        22.6100        184.7410       1203.6795      
61.01     9.883261e-09   1.247200e-08   22.5240        22.6100        188.2755       1207.2139      
62.01     1.054667e-08   1.512149e-08   22.9221        22.6100        193.4619       1212.4003      
63.01     1.118902e-08   1.373442e-08   23.1300        22.6100        194.4768       1213.4152      
64.01     1.183252e-08   1.470790e-08   23.1300        22.6100        194.4768       1213.4152      
65.01     1.250286e-08   1.489561e-08   23.1300        22.6100        194.4768       1213.4152      
66.01     1.320339e-08   1.679191e-08   23.1286        22.6100        194.4768       1213.4152      
67.01     1.393422e-08   1.719567e-08   22.9901        22.6100        194.3478       1213.2862      
68.01     1.470427e-08   1.884652e-08   23.0000        22.6100        194.4768       1213.4152      
69.01     1.551028e-08   1.985724e-08   23.0000        22.6100        194.4768       1213.4152      
70.01     1.635584e-08   2.177995e-08   23.0000        22.6100        194.4768       1213.4152      
71.01     1.724340e-08   2.454290e-08   23.0000        22.6100        194.4768       1213.4152      
72.01     1.817540e-08   2.417560e-08   23.0000        22.6100        194.4768       1213.4152      
73.00     1.914432e-08   2.900680e-08   23.0000        22.6100        194.4768       1213.4152      
74.00     2.017233e-08   2.738420e-08   23.0000        22.6100        194.4768       1213.4152      
75.00     2.125260e-08   2.934270e-08   23.0000        22.6100        194.4768       1213.4152      
76.00     2.238800e-08   3.090300e-08   23.0000        22.6100        194.4768       1213.4152      
77.00     2.358151e-08   3.527770e-08   23.0000        22.6100        194.4768       1213.4152      
78.00     2.483627e-08   3.447470e-08   23.0000        22.6100        194.4768       1213.4152      
79.00     2.615558e-08   3.715350e-08   23.0000        22.6100        194.4768       1213.4152      
80.00     2.754288e-08   3.935500e-08   23.0000        22.6100        194.4768       1213.4152      
81.00     2.900180e-08   4.192760e-08   23.0000        22.6100        194.4768       1213.4152      
82.00     3.053614e-08   4.340100e-08   23.0000        22.6100        194.4768       1213.4152      
83.00     3.214993e-08   4.731510e-08   23.0000        22.6100        194.4768       1213.4152      
84.00     3.384735e-08   4.926060e-08   23.0000        22.6100        194.4768       1213.4152      
85.00     3.563283e-08   5.278370e-08   23.0000        22.6100        194.4768       1213.4152      
86.00     3.751103e-08   5.854640e-08   23.0000        22.6100        194.4768       1213.4152      
87.00     3.948682e-08   5.888440e-08   23.0000        22.6100        194.4768       1213.4152      
88.00     4.156536e-08   7.120330e-08   23.0000        22.6100        194.4768       1213.4152      
89.00     4.375205e-08   6.760830e-08   23.0000        22.6100        194.4768       1213.4152      
90.00     4.605259e-08   7.897690e-08   23.0000        22.6100        194.4768       1213.4152      
91.00     4.847295e-08   7.542230e-08   23.0000        22.6100        194.4768       1213.4152      
92.00     5.101942e-08   8.222430e-08   23.0000        22.6100        194.4768       1213.4152      
93.00     5.369864e-08   8.560520e-08   23.0000        22.6100        194.4768       1213.4152      
94.00     5.651757e-08   1.005770e-07   23.0000        22.6100        194.4768       1213.4152      
95.00     5.948354e-08   9.716280e-08   23.0000        22.6100        194.4768       1213.4152      
96.00     6.260427e-08   1.023290e-07   23.0000        22.6100        194.4768       1213.4152      
97.00     6.588785e-08   1.161450e-07   23.0000        22.6100        194.4768       1213.4152      
98.00     6.934284e-08   1.161450e-07   23.0000        22.6100        194.4768       1213.4152      
99.00     7.297822e-08   1.216190e-07   23.0000        22.6100        194.4768       1213.4152      
100.00    7.680343e-08   1.318260e-07   23.0000        22.6100        194.4768       1213.4152      
101.00    8.082843e-08   1.412540e-07   23.0000        22.6100        194.4768       1213.4152      
102.00    8.506367e-08   1.487650e-07   23.0000        22.6100        194.4768       1213.4152      
103.00    8.952017e-08   1.717910e-07   23.0000        22.6100        194.4768       1213.4152      
104.00    9.420951e-08   1.650060e-07   23.0000        22.6100        194.4768       1213.4152      
105.00    9.914389e-08   1.757920e-07   23.0000        22.6100        194.4768       1213.4152      
106.00    1.043361e-07   1.840770e-07   23.0000        22.6100        194.4768       1213.4152      
107.00    1.097997e-07   2.006780e-07   23.0000        22.6100        194.4768       1213.4152      
108.00    1.155489e-07   2.089300e-07   23.0000        22.6100        194.4768       1213.4152      
109.00    1.215986e-07   2.200390e-07   23.0000        22.6100        194.4768       1213.4152      
110.00    1.279645e-07   2.511890e-07   23.0000        22.6100        194.4768       1213.4152      
111.00    1.346632e-07   2.497470e-07   23.0000        22.6100        194.4768       1213.4152      
112.00    1.417121e-07   2.707070e-07   23.0000        22.6100        194.4768       1213.4152      
113.00    1.491296e-07   2.818380e-07   23.0000        22.6100        194.4768       1213.4152      
114.00    1.569348e-07   3.292300e-07   23.0000        22.6100        194.4768       1213.4152      
115.00    1.651482e-07   3.198900e-07   23.0000        22.6100        194.4768       1213.4152      
116.00    1.737910e-07   3.527770e-07   23.0000        22.6100        194.4768       1213.4152      
117.00    1.828858e-07   3.630780e-07   23.0000        22.6100        194.4768       1213.4152      
118.00    1.924561e-07   3.823840e-07   23.0000        22.6100        194.4768       1213.4152      
119.00    2.025269e-07   4.192760e-07   23.0000        22.6100        194.4768       1213.4152      
120.00    2.131244e-07   4.340100e-07   23.0000        22.6100        194.4768       1213.4152      
121.00    2.242760e-07   4.518560e-07   23.0000        22.6100        194.4768       1213.4152      
122.00    2.360108e-07   4.897790e-07   23.0000        22.6100        194.4768       1213.4152      
CPU TIME: 0.0140 seconds.
